ship_id,month_arrival,year,hc_group,hc_4digits,reason_bribe,bp,actual_tariff_year,rsa,perishable,tariff2007,tariff_change_2008,agri,b_recipient,dfs,differentiated,day_w_arrival,ba,lba,monitor,psi,term,coercive,bulk,lactual_tariff_year,H_H,H_L,L_L,shift_coercive,post_2008,value_ton,clear_agent,tariff_change_post2008,diff_post_2008,lvalue_ton_post_2008,agri_post_2008,day_w_arrival_post2008,dfs_post_2008,psi_post_2008,tariff2007_post_2008,tariff_reduction,tariff_reduction_post2008,perishable_post_2008,std_bt,value_shipment_metical,ba_value,lba_value,ltonnage_post2008,ba_tonnage,lvalue_shipment_metical,lvalue_shipment_metical_post2008,tonnage,lvalue_tonnage,value_tonnage,monitor_tariff,tariff_evasion,lba_tonnage
2196,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,No,inspected,MultiModal,,0,3.0445225,1,,,1,1,26760.666,6,0,1,10.194726,1,3,0,1,20,0,0,0,3473.6787,4500207.5,0,0,.4054651,0,15.319634,15.319634,1.5,10.194726,26760.666,3.0445225,0,0
2197,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,No,inspected,MultiModal,,0,3.0445225,1,,,1,1,25824,6,0,1,10.159099,1,4,0,1,20,0,0,0,3473.6787,4342693,0,0,.4054651,0,15.284005,15.284005,1.5,10.159099,25824,3.0445225,0,0
2198,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,21482,6,0,1,9.9750175,1,2,0,1,20,0,0,0,3473.6787,3612520.5,0,0,.4054651,0,15.099916,15.099916,1.5,9.9750175,21482,3.0445225,0,0
2199,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,22621.334,6,0,1,10.026693,1,6,0,1,20,0,0,0,3473.6787,3804116.5,0,0,.4054651,0,15.151594,15.151594,1.5,10.026693,22621.334,3.0445225,0,0
2200,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,34747.398,6,0,1,10.455889,1,7,0,1,20,0,0,0,3473.6787,38955312,0,0,2.3025851,0,17.477926,17.477926,10,10.455889,34747.398,3.0445225,0,0
2201,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,221964.14,6,0,1,12.310276,1,5,0,1,20,0,0,0,3473.6787,373265984,0,0,2.7080503,0,19.737803,19.737803,15.000001,12.310275,221964.13,3.0445225,0,0
2202,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,211686.41,6,0,1,12.262866,1,1,0,1,20,0,0,0,3473.6787,355982432,0,0,2.7080503,0,19.690392,19.690392,15.000001,12.262866,211686.39,3.0445225,0,0
2203,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,226928.8,6,0,1,12.332396,1,3,0,1,20,0,0,0,3473.6787,381614816,0,0,2.7080503,0,19.759922,19.759922,15.000001,12.332396,226928.78,3.0445225,0,0
2204,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,22764,3,0,1,10.03298,1,3,0,1,20,0,0,0,3473.6787,3624256.5,0,0,.4054651,0,15.10316,15.10316,1.5,10.03298,22764,6.089045,0,0
2205,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,21729.334,3,0,1,9.9864645,1,4,0,1,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,6.089045,0,0
2206,10,4,14,8703,,0,0,0,0,3,1,0,,0,1,Monday,0,0,Yes,,TIRO,,0,0,,,1,1,1,17590.666,1,1,1,9.7751808,0,2,0,,3,3,3,0,3473.6787,2256003,0,0,.4054651,0,14.629106,14.629106,1.5,9.7751808,17590.666,0,0,0
2207,10,4,14,8703,,0,0,0,0,3,1,0,,0,1,Tuesday,0,0,Yes,,TIRO,,0,0,,,1,1,1,11382,1,1,1,9.3398762,0,6,0,,3,3,3,0,3473.6787,1812128.3,0,0,.4054651,0,14.410013,14.410013,1.5,9.3398762,11382,0,0,0
2208,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,21729.334,3,0,1,9.9864645,1,2,0,1,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,6.089045,0,0
2209,8,4,14,8703,,0,15,0,0,20,0,1,,0,1,Saturday,0,0,No,not inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,2.7725887,1,,,1,1,21729.334,3,0,1,9.9864645,1,3,0,2,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,2.7725887,0,0
2210,8,4,14,8703,undervalue,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,21729.334,3,0,1,9.9864645,1,6,0,1,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,6.089045,1,0
2211,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,19660,3,0,1,9.8863926,1,7,0,1,20,0,0,0,3473.6787,3130068.5,0,0,.4054651,0,14.956566,14.956566,1.5,9.8863926,19660,6.089045,0,0
2212,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,Yes,inspected,TIAUTO,,0,3.0445225,1,,,1,1,24834,3,0,1,10.120009,1,5,0,1,20,0,0,0,3473.6787,3953821.3,0,0,.4054651,0,15.190193,15.190193,1.5,10.120009,24834,6.089045,0,0
2213,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,27255.334,3,0,1,10.213041,1,1,0,1,20,0,0,0,3473.6787,4339321.5,0,0,.4054651,0,15.283229,15.283229,1.5,10.213041,27255.334,6.089045,0,0
2214,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,,3,0,1,,1,3,0,1,20,0,0,0,3473.6787,5271761.5,0,0,,,15.477876,15.477876,,,,6.089045,0,
2215,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,24834,3,0,1,10.120009,1,4,0,1,20,0,0,0,3473.6787,3953821.3,0,0,.4054651,0,15.190193,15.190193,1.5,10.120009,24834,6.089045,0,0
2216,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,31818.5,3,0,1,10.367835,1,2,0,1,20,0,0,0,3473.6787,6754431,0,0,.69314718,0,15.72571,15.72571,2,10.367835,31818.5,6.089045,0,0
2217,8,4,14,8703,,0,15,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,2.7725887,1,,,1,1,25610,3,0,1,10.150777,1,4,0,1,20,0,0,0,3473.6787,5436491,0,0,.69314718,0,15.508644,15.508644,2,10.150777,25610,5.5451775,0,0
2218,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,MultiModal,,0,3.0445225,1,,,1,1,26903.334,3,0,1,10.200043,1,6,0,1,20,0,0,0,3473.6787,4283279.5,0,0,.4054651,0,15.270229,15.270229,1.5,10.200043,26903.334,6.089045,0,0
2219,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,26386,3,0,1,10.180627,1,7,0,1,20,0,0,0,3473.6787,5601220,0,0,.69314718,0,15.538495,15.538495,2,10.180627,26386,6.089045,0,0
2220,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,MultiModal,,0,3.0445225,1,,,1,1,21729.334,3,0,1,9.9864645,1,4,0,1,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,6.089045,0,0
2221,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,Yes,inspected,MultiModal,,0,3.0445225,1,,,1,1,27938,3,0,1,10.237779,1,5,0,1,20,0,0,0,3473.6787,4448009,0,0,.4054651,0,15.307967,15.307967,1.5,10.237779,27938,6.089045,0,0
2222,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,Yes,inspected,MultiModal,,0,3.0445225,1,,,1,1,27938,3,0,1,10.237779,1,1,0,1,20,0,0,0,3473.6787,5930678.5,0,0,.69314718,0,15.59565,15.59565,2,10.237779,27938,6.089045,0,0
2223,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,42683,3,0,1,10.661579,1,3,0,1,20,0,0,0,3473.6787,9060747,0,0,.69314718,0,16.019463,16.019463,2,10.661579,42683,6.089045,0,0
2224,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,30007.334,3,0,1,10.309231,1,4,0,1,20,0,0,0,3473.6787,4777467.5,0,0,.4054651,0,15.379421,15.379421,1.5,10.309231,30007.334,6.089045,0,0
2225,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,FRIGO,,0,3.0445225,1,,,1,1,24057.5,3,0,1,10.088243,1,2,0,1,20,0,0,0,3473.6787,5106926,0,0,.69314718,0,15.446109,15.446109,2,10.088243,24057.5,6.089045,0,0
2226,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,21729.334,3,0,1,9.9864645,1,2,0,1,20,0,0,0,3473.6787,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,6.089045,0,0
2227,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,MultiModal,,0,3.0445225,1,,,1,1,,3,0,1,,1,6,0,1,20,0,0,0,3473.6787,6754431,0,0,,,15.72571,15.72571,,,,6.089045,0,
2228,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,23799.334,3,0,1,10.077455,1,7,0,1,20,0,0,0,3473.6787,3789091.8,0,0,.4054651,0,15.147637,15.147637,1.5,10.077455,23799.334,6.089045,0,0
2229,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,Yes,not inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,31042,3,0,1,10.343128,1,7,0,2,20,0,0,0,3473.6787,6589596,0,0,.69314718,0,15.701003,15.701003,2,10.343128,31042,6.089045,0,0
2230,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,Yes,inspected,TIAUTO,,0,3.0445225,1,,,1,1,39320,8,0,1,10.579514,1,5,0,1,20,0,0,0,3473.6787,6260137,0,0,.4054651,0,15.649713,15.649713,1.5,10.579514,39320,6.089045,0,0
2231,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,22764,3,0,1,10.03298,1,5,0,1,20,0,0,0,3473.6787,3624256.5,0,0,.4054651,0,15.10316,15.10316,1.5,10.03298,22764,6.089045,0,0
2232,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,33112,3,0,1,10.407681,1,1,0,1,20,0,0,0,3473.6787,5271761.5,0,0,.4054651,0,15.477876,15.477876,1.5,10.407681,33112,6.089045,0,0
2233,8,4,14,8703,,0,15,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,2.7725887,1,,,1,1,36216,3,0,1,10.497284,1,2,0,1,20,0,0,0,3473.6787,5765949.5,0,0,.4054651,0,15.567481,15.567481,1.5,10.497284,36216,5.5451775,0,0
2234,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,No,inspected,MultiModal,,0,3.0445225,1,,,1,1,39578.801,1,0,1,10.586074,1,6,0,1,20,0,0,0,3473.6787,21004470,0,0,1.6094379,0,16.860247,16.860247,5,10.586074,39578.801,3.0445225,0,0
2235,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,40354.668,3,0,1,10.605487,1,3,0,1,20,0,0,0,3473.6787,6424866.5,0,0,.4054651,0,15.675687,15.675687,1.5,10.605487,40354.668,6.089045,0,0
2236,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,Yes,inspected,TIMAR,,0,3.0445225,1,,,1,1,37631,5,0,1,10.53561,1,1,0,1,20,0,0,0,3473.6787,19970772,0,0,1.6094379,0,16.80978,16.80978,5,10.53561,37631,6.089045,0,0
2237,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,No,inspected,TIAUTO,,0,3.0445225,1,,,1,1,24109.334,6,0,1,10.090396,1,7,0,1,20,0,0,0,3473.6787,4054346,0,0,.4054651,0,15.215301,15.215301,1.5,10.090396,24109.334,3.0445225,0,0
2238,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Thursday,0,0,No,inspected,MultiModal,,0,3.0445225,1,,,1,1,27143.334,6,0,1,10.208923,1,5,0,1,20,0,0,0,3473.6787,4564558.5,0,0,.4054651,0,15.333833,15.333833,1.5,10.208923,27143.334,3.0445225,0,0
2239,8,4,14,8703,,0,15,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,MultiModal,,0,2.7725887,1,,,1,1,34491.5,3,0,1,10.448497,1,6,0,1,20,0,0,0,3473.6787,7321855.5,0,0,.69314718,0,15.806375,15.806375,2,10.448497,34491.5,5.5451775,0,0
2240,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,2912.6667,3,0,1,7.9771676,1,3,0,1,20,0,0,0,3473.6787,463725.66,0,0,.4054651,0,13.04705,13.04705,1.5,7.9771676,2912.6667,6.089045,0,0
2241,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,34491.5,3,0,1,10.448497,1,4,0,1,20,0,0,0,3473.6787,7321855.5,0,0,.69314718,0,15.806375,15.806375,2,10.448497,34491.5,6.089045,0,0
2242,8,4,14,8703,undervalue,1,15,0,0,20,0,1,,0,1,Wednesday,2612.9824,7.8686299,No,inspected,MultiModal,0,0,2.7725887,1,,,0,1,53653.332,3,0,1,10.890318,1,7,0,1,20,0,0,0,3473.6787,8542147,.00030589293,.00030584616,.4054651,16.412176,15.960523,15.960523,1.5,10.890318,53653.332,2.7725887,1,2.8571696
2243,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,31042,3,0,1,10.343128,1,2,0,1,20,0,0,0,3473.6787,6589596,0,0,.69314718,0,15.701003,15.701003,2,10.343128,31042,6.089045,0,0
2244,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,46563.332,3,0,1,10.74859,1,4,0,1,20,0,0,0,3473.6787,7413348.5,0,0,.4054651,0,15.818793,15.818793,1.5,10.74859,46563.332,6.089045,0,0
2245,8,5,14,8703,,0,20,0,0,20,0,1,,0,1,Friday,0,0,No,inspected,MultiModal,,0,3.0445225,1,,,1,1,34324,6,0,1,10.443629,1,1,0,1,20,0,0,0,3473.6787,5772095.5,0,0,.4054651,0,15.568546,15.568546,1.5,10.443629,34324,3.0445225,0,0
2246,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,33111.801,3,0,1,10.407675,1,6,0,1,20,0,0,0,3473.6787,17572432,0,0,1.6094379,0,16.681843,16.681843,5,10.407675,33111.801,6.089045,0,0
2247,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Wednesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,3.0445225,1,,,1,1,35698.5,3,0,1,10.482892,1,7,0,1,20,0,0,0,3473.6787,7578077.5,0,0,.69314718,0,15.84077,15.84077,2,10.482892,35698.5,6.089045,0,0
2248,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Monday,0,0,Yes,inspected,TIMAR,,0,3.0445225,1,,,1,1,45632,8,0,1,10.728387,1,2,0,1,20,0,0,0,3473.6787,24216902,0,0,1.6094379,0,17.002562,17.002562,5,10.728387,45632,6.089045,0,0
2249,8,4,14,8703,,0,20,0,0,20,0,1,,0,1,Tuesday,0,0,Yes,inspected,TIMAR,,0,3.0445225,1,,,1,1,127009,5,0,1,11.752021,1,6,0,1,20,0,0,0,3473.6787,13480735,0,0,0,0,16.416773,16.416773,1,11.752021,127009,6.089045,0,0
2250,1,4,14,8704,,0,4,0,0,5,0,0,,0,1,Thursday,0,0,Yes,inspected,FRIGO,,0,1.6094379,,,1,1,1,46563.5,8,0,1,10.748593,0,5,0,1,5,0,0,0,3292.9133,9884500,0,0,.69314718,0,16.106478,16.106478,2,10.748593,46563.5,3.2188759,0,0
2251,1,4,14,8704,,0,4,0,0,5,0,0,,0,1,Friday,0,0,Yes,inspected,TIAUTO,,0,1.6094379,,,1,1,1,51219.5,8,0,1,10.843895,0,1,0,1,5,0,0,0,3292.9133,10872875,0,0,.69314718,0,16.201782,16.201782,2,10.843895,51219.5,3.2188759,0,0
2252,1,4,14,8704,,0,4,0,0,5,0,0,,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.6094379,,,1,1,1,45988.668,3,0,1,10.736172,0,3,0,1,5,0,0,0,3292.9133,7321855.5,0,0,.4054651,0,15.806375,15.806375,1.5,10.736172,45988.668,3.2188759,0,0
2253,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,42683,3,0,1,10.661579,0,4,0,1,5,0,0,0,3292.9133,9060747,0,0,.69314718,0,16.019463,16.019463,2,10.661579,42683,3.583519,0,0
2254,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,38803,3,0,1,10.566278,0,2,0,1,5,0,0,0,3292.9133,8237101,0,0,.69314718,0,15.924159,15.924159,2,10.566278,38803,3.583519,0,0
2255,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Tuesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,27938,3,0,1,10.237779,0,6,0,1,5,0,0,0,3292.9133,5930678.5,0,0,.69314718,0,15.59565,15.59565,2,10.237779,27938,3.583519,0,0
2256,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Wednesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,38803,3,0,1,10.566278,0,7,0,1,5,0,0,0,3292.9133,8237101,0,0,.69314718,0,15.924159,15.924159,2,10.566278,38803,3.583519,0,0
2257,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Thursday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,23281.5,3,0,1,10.055457,0,5,0,1,5,0,0,0,3292.9133,4942197,0,0,.69314718,0,15.413321,15.413321,2,10.055457,23281.5,3.583519,0,0
2258,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Friday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,21729.334,3,0,1,9.9864645,0,1,0,1,5,0,0,0,3292.9133,3459527.3,0,0,.4054651,0,15.056643,15.056643,1.5,9.9864645,21729.334,3.583519,0,0
2259,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Saturday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,30007.334,3,0,1,10.309231,0,3,0,1,5,0,0,0,3292.9133,4777467.5,0,0,.4054651,0,15.379421,15.379421,1.5,10.309231,30007.334,3.583519,0,0
2260,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Sunday,0,0,Yes,inspected,MultiModal,,0,1.7917595,,,1,1,1,57945.332,3,0,1,10.967273,0,4,0,1,5,0,0,0,3292.9133,9225477,0,0,.4054651,0,16.037479,16.037479,1.5,10.967273,57945.332,3.583519,0,0
2261,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Thursday,0,0,No,inspected,FRIGO,,0,1.7917595,,,1,1,1,11537.333,6,0,1,9.3534298,0,5,0,1,5,0,0,0,3292.9133,1940175.6,0,0,.4054651,0,14.47829,14.47829,1.5,9.3534298,11537.333,1.7917595,0,0
2262,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Friday,0,0,No,inspected,MultiModal,,0,1.7917595,,,1,1,1,15889.333,6,0,1,9.6734667,0,1,0,1,5,0,0,0,3292.9133,2672029.8,0,0,.4054651,0,14.798349,14.798349,1.5,9.6734667,15889.333,1.7917595,0,0
2263,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Saturday,0,0,No,inspected,MultiModal,,0,1.7917595,,,1,1,1,16656.666,6,0,1,9.7206259,0,3,0,1,5,0,0,0,3292.9133,2801068.3,0,0,.4054651,0,14.845511,14.845511,1.5,9.7206259,16656.666,1.7917595,0,0
2264,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Sunday,0,0,No,inspected,MultiModal,,0,1.7917595,,,1,1,1,17462.666,6,0,1,9.7678776,0,4,0,1,5,0,0,0,3292.9133,2936609.3,0,0,.4054651,0,14.892767,14.892767,1.5,9.7678776,17462.666,1.7917595,0,0
2265,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Monday,0,0,No,inspected,TIAUTO,,0,1.7917595,,,1,1,1,17256,6,0,1,9.7559729,0,2,0,1,5,0,0,0,3292.9133,2901855.3,0,0,.4054651,0,14.880861,14.880861,1.5,9.7559729,17256,1.7917595,0,0
2266,1,4,14,8704,,0,4,0,0,5,0,0,,0,1,Sunday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.6094379,,,1,1,1,61318,3,0,1,11.023845,0,4,0,1,5,0,0,0,3292.9133,9762439,0,0,.4054651,0,16.094053,16.094053,1.5,11.023845,61318,3.2188759,0,0
2267,3,4,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Monday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,53653.332,3,0,1,10.890318,0,2,0,1,5,0,0,0,3292.9133,8542147,0,0,.4054651,0,15.960523,15.960523,1.5,10.890318,53653.332,3.583519,0,0
2268,1,4,14,8704,,0,4,0,0,5,0,0,,0,1,Monday,0,0,Yes,inspected,MultiModal,,0,1.6094379,,,1,1,1,51737,3,0,1,10.853948,0,2,0,1,5,0,0,0,3292.9133,10982730,0,0,.69314718,0,16.211834,16.211834,2,10.853948,51737,3.2188759,0,0
2269,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Tuesday,0,0,No,inspected,FRIGO,,0,1.7917595,,,1,1,1,27219.334,6,0,1,10.21172,0,6,0,1,5,0,0,0,3292.9133,4577339,0,0,.4054651,0,15.336629,15.336629,1.5,10.21172,27219.334,1.7917595,0,0
2270,3,5,14,8704,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Wednesday,0,0,No,inspected,FRIGO,,0,1.7917595,,,1,1,1,13672.667,6,0,1,9.5232267,0,7,0,1,5,0,0,0,3292.9133,2299264,0,0,.4054651,0,14.6481,14.6481,1.5,9.5232267,13672.667,1.7917595,0,0
2271,2,4,14,8704,,0,5,0,0,5,0,0,,0,1,Wednesday,0,0,Yes,inspected,TIMAR,,0,1.7917595,,,1,1,1,123885,5,0,1,11.727118,0,7,0,1,5,0,0,0,3292.9133,13149154,0,0,0,0,16.391869,16.391869,1,11.727118,123885,3.583519,0,0
2272,9,5,14,8711,,0,20,0,0,20,0,0,,0,1,Friday,0,0,No,inspected,TIAUTO,,0,3.0445225,,1,,1,1,13017.333,6,0,1,9.4741135,0,1,0,1,20,0,0,0,155.80818,2189059.8,0,0,.4054651,0,14.598983,14.598983,1.5,9.4741135,13017.333,3.0445225,0,0
2273,3,4,14,8730,late arrival,0,5,0,0,5,0,0,Polícia,0,1,Tuesday,0,0,Yes,inspected,Posto de Fiscalização Aduaneira da Machava – Estação,,0,1.7917595,,,1,1,1,22764,3,0,1,10.03298,0,6,0,1,5,0,0,0,0,3624256.5,0,0,.4054651,0,15.10316,15.10316,1.5,10.03298,22764,3.583519,0,0
2274,5,4,14,,,0,0,0,0,10,1,0,,0,1,Friday,0,0,Yes,,TIRO,,0,0,,1,,1,1,11382,1,1,1,9.3398762,0,1,0,,10,10,10,0,1141.5448,1812128.3,0,0,.4054651,0,14.410013,14.410013,1.5,9.3398762,11382,0,0,0
2275,5,4,14,,,0,0,0,0,10,1,0,,0,1,Saturday,0,0,Yes,,TIRO,,0,0,,1,,1,1,11382,1,1,1,9.3398762,0,3,0,,10,10,10,0,1141.5448,1812128.3,0,0,.4054651,0,14.410013,14.410013,1.5,9.3398762,11382,0,0,0
2276,5,4,14,,,1,0,0,0,10,1,0,,0,1,Sunday,2612.9824,7.8686299,Yes,,TIMAR,0,0,0,,1,,0,1,25351.334,1,1,1,10.140626,0,4,0,,10,10,10,0,1141.5448,4036185.8,.00064738904,.00064717955,.4054651,16.412176,15.210811,15.210811,1.5,10.140626,25351.334,0,0,2.8571696
